,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,url,eventtype,country
411,us6000mkle,2024-03-22 21:03:04.268,"128 km WNW of Aykol, China",41.1998,78.6415,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkle,earthquake,CHN
412,us6000mkmt,2024-03-23 01:41:15.561,"128 km SSE of Kyzyl-Suu, Kyrgyzstan",41.2292,78.4348,10.0,4.9,370,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkmt,earthquake,CHN
413,us6000mknb,2024-03-23 03:45:31.393,"131 km SSE of Kyzyl-Suu, Kyrgyzstan",41.1972,78.397,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mknb,earthquake,CHN
414,us6000mky9,2024-03-24 09:45:02.530,"137 km SSW of Bayanhongor, Mongolia",45.0691,99.972,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mky9,earthquake,CHN
415,us7000m8l0,2024-03-25 01:05:37.573,"23 km S of Xuân Mai, Vietnam",20.6896,105.6241,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8l0,earthquake,CHN
416,us6000ml2c,2024-03-25 10:13:35.676,"7 km SE of Hualien City, Taiwan",23.9344,121.6656,42.405,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml2c,earthquake,CHN
417,us7000m7yh,2024-03-25 18:33:02.120,"Southern Qinghai, China",35.9944,91.5562,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7yh,earthquake,CHN
418,us7000m9mk,2024-03-27 03:53:07.008,"9 km E of Cagdianao, Philippines",9.9126,125.7569,88.612,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9mk,earthquake,CHN
419,us7000m8ae,2024-03-27 10:36:30.696,"191 km NNW of Kangding, China",31.6548,101.3619,12.882,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8ae,earthquake,CHN
420,us7000m9wu,2024-03-29 11:11:18.241,"106 km ENE of Donggang, Taiwan",22.7647,121.4307,11.047,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9wu,earthquake,CHN
421,us7000m8t0,2024-03-29 19:26:18.874,western Xizang,32.608,88.7445,13.76,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8t0,earthquake,CHN
422,us7000m8xv,2024-03-30 13:43:11.113,"41 km E of Aras-asan, Philippines",8.8446,126.6834,54.876,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8xv,earthquake,CHN
423,us7000m91h,2024-03-31 08:00:30.438,"7 km SSW of Mamburao, Philippines",13.1604,120.5729,10.0,4.9,371,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m91h,earthquake,CHN
424,us7000m924,2024-03-31 11:04:27.717,"1 km WNW of Cabacao, Philippines",13.3395,120.6472,24.816,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m924,earthquake,CHN
425,us7000ma87,2024-03-31 12:14:19.897,"39 km SE of Basco, Philippines",20.1724,122.2112,10.021,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma87,earthquake,CHN
426,us7000m46g,2024-03-04 22:25:55.805,"16 km W of Frontino, Colombia",6.7477,-76.2773,35.366,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m46g,earthquake,COL
427,us7000m3sa,2024-03-06 21:12:44.200,"13 km NNW of Jordán, Colombia",6.8523,-73.1205,146.029,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3sa,earthquake,COL
428,us6000mjsn,2024-03-13 08:26:38.917,"54 km WNW of Manta, Ecuador",-0.6921,-81.1198,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsn,earthquake,COL
429,us6000mjsq,2024-03-13 09:23:35.007,"118 km E of Gualaquiza, Ecuador",-3.5036,-77.5175,10.582,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsq,earthquake,COL
430,us6000mk1f,2024-03-15 06:19:02.541,"11 km NW of Cepitá, Colombia",6.829,-73.0474,152.662,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk1f,earthquake,COL
431,us6000mk83,2024-03-16 18:58:09.414,"6 km N of Jordán, Colombia",6.7884,-73.0908,159.68,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk83,earthquake,COL
432,us7000m8nn,2024-03-28 23:23:45.525,"25 km SW of El Tocuyo, Venezuela",9.6379,-69.9726,8.59,4.9,370,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8nn,earthquake,COL
433,us7000m8pf,2024-03-29 03:02:30.641,"28 km SW of El Tocuyo, Venezuela",9.6055,-69.98,12.268,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8pf,earthquake,COL
434,us7000m8pn,2024-03-29 04:38:40.711,"22 km SW of Pie de Pató, Colombia",5.3972,-77.1349,37.183,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8pn,earthquake,COL
435,us7000m9ww,2024-03-29 13:58:15.567,"14 km NNE of Jordán, Colombia",6.8548,-73.061,151.045,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9ww,earthquake,COL
436,us7000m8wi,2024-03-30 08:56:17.931,"29 km W of Zorritos, Peru",-3.7283,-80.9401,29.746,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wi,earthquake,COL
437,us7000m3ud,2024-03-07 08:20:10.597,"78 km SW of Tamarindo, Costa Rica",9.7718,-86.3228,9.0,5.6,496,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ud,earthquake,CRI
438,us7000m4m2,2024-03-11 03:47:16.887,"75 km WNW of Tamarindo, Costa Rica",10.6428,-86.4369,16.18,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4m2,earthquake,CRI
439,us7000m4m3,2024-03-11 03:59:01.694,"75 km NW of Tamarindo, Costa Rica",10.6832,-86.4136,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4m3,earthquake,CRI
440,us7000m4mh,2024-03-11 05:46:43.162,"73 km SW of San Juan del Sur, Nicaragua",10.7894,-86.3503,35.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4mh,earthquake,CRI
441,us6000mjam,2024-03-16 16:39:07.676,"75 km WNW of Tamarindo, Costa Rica",10.6671,-86.4266,25.004,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjam,earthquake,CRI
442,us6000mjk7,2024-03-18 10:08:54.535,"89 km SW of Puerto Cortés, Costa Rica",8.4554,-84.1576,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjk7,earthquake,CRI
443,us7000m90w,2024-03-31 03:46:14.635,"61 km NW of Tamarindo, Costa Rica",10.6938,-86.2353,35.0,4.9,381,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m90w,earthquake,CRI
444,us7000ma7p,2024-03-31 03:50:40.566,"65 km NW of Tamarindo, Costa Rica",10.7141,-86.2621,48.658,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma7p,earthquake,CRI
445,pr2024061000,2024-03-01 02:39:44.330,"41 km ENE of Samaná, Dominican Republic",19.3658,-68.9788,74.0,4.03,250,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024061000,earthquake,DOM
446,pr2024062000,2024-03-02 09:47:31.430,"51 km ESE of Boca de Yuma, Dominican Republic",18.1403,-68.1881,75.0,3.52,191,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024062000,earthquake,DOM
447,pr2024065000,2024-03-05 04:48:21.480,"25 km ESE of Punta Cana, Dominican Republic",18.479,-68.1915,90.0,3.67,207,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024065000,earthquake,DOM
448,us7000m45m,2024-03-08 16:05:32.899,"55 km NE of Miches, Dominican Republic",19.3952,-68.7544,10.0,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m45m,earthquake,DOM
449,pr2024072000,2024-03-12 00:09:13.300,"71 km NNE of Miches, Dominican Republic",19.5256,-68.6738,19.0,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024072000,earthquake,DOM
450,pr2024075000,2024-03-15 06:06:45.430,"20 km SW of San Rafael del Yuma, Dominican Republic",18.2973,-68.8146,128.0,3.89,233,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024075000,earthquake,DOM
451,pr71443388,2024-03-20 00:40:47.160,"63 km S of Boca de Yuma, Dominican Republic",17.8083333333333,-68.5915,20.4,3.36,174,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71443388,earthquake,DOM
452,pr2024086000,2024-03-26 08:30:03.080,"70 km NNE of Miches, Dominican Republic",19.5416,-68.7226,16.0,3.68,208,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024086000,earthquake,DOM
453,pr2024090000,2024-03-30 04:33:31.450,"89 km N of Punta Cana, Dominican Republic",19.3865,-68.2955,51.0,3.98,244,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024090000,earthquake,DOM
454,pr71444338,2024-03-31 01:04:50.860,"49 km SE of Boca de Yuma, Dominican Republic",18.084,-68.2503333333333,48.42,3.24,162,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71444338,earthquake,DOM
455,us6000mj5v,2024-03-15 20:17:47.095,"41 km ENE of Al Hoceïma, Morocco",35.455,-3.5563,11.665,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj5v,earthquake,DZA
456,us7000m92l,2024-03-29 09:14:58.022,"24 km E of El Maamoura, Tunisia",36.4423,11.0747,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92l,earthquake,DZA
457,us7000m3wt,2024-03-02 07:07:08.596,"61 km WNW of Puerto Villamil, Ecuador",-0.6726,-91.4443,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wt,earthquake,ECU
458,us6000miin,2024-03-13 04:20:12.659,"190 km NNW of Puerto Ayora, Ecuador",0.9113,-90.8147,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miin,earthquake,ECU
459,us6000mjsn,2024-03-13 08:26:38.917,"54 km WNW of Manta, Ecuador",-0.6921,-81.1198,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsn,earthquake,ECU
460,us6000mjsq,2024-03-13 09:23:35.007,"118 km E of Gualaquiza, Ecuador",-3.5036,-77.5175,10.582,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjsq,earthquake,ECU
461,us6000mkhw,2024-03-18 23:40:53.426,"50 km NNW of Lagunas, Peru",-4.7954,-75.829,120.219,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkhw,earthquake,ECU
462,us7000m8wi,2024-03-30 08:56:17.931,"29 km W of Zorritos, Peru",-3.7283,-80.9401,29.746,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wi,earthquake,ECU
463,us6000mit2,2024-03-14 09:50:33.579,"63 km WNW of Edd, Eritrea",14.0645,41.1232,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mit2,earthquake,ERI
464,us6000mj8r,2024-03-16 07:09:30.198,"56 km WNW of Edd, Eritrea",14.0351,41.1815,9.852,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj8r,earthquake,ERI
465,us6000mkly,2024-03-22 23:10:32.904,"185 km WNW of Farasān, Saudi Arabia",17.1741,40.4449,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkly,earthquake,ERI
466,us6000mkmh,2024-03-22 23:57:26.440,"176 km WNW of Farasān, Saudi Arabia",17.3,40.5783,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkmh,earthquake,ERI
467,us6000mkms,2024-03-23 01:26:54.981,"181 km WNW of Farasān, Saudi Arabia",17.3593,40.5542,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkms,earthquake,ERI
468,us6000mj5v,2024-03-15 20:17:47.095,"41 km ENE of Al Hoceïma, Morocco",35.455,-3.5563,11.665,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj5v,earthquake,ESP
469,us6000mg1b,2024-03-01 08:09:45.939,"171 km NNW of Las Khorey, Somalia",12.5345,47.4751,10.0,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg1b,earthquake,ETH
470,us6000mit2,2024-03-14 09:50:33.579,"63 km WNW of Edd, Eritrea",14.0645,41.1232,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mit2,earthquake,ETH
471,us6000mj8r,2024-03-16 07:09:30.198,"56 km WNW of Edd, Eritrea",14.0351,41.1815,9.852,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj8r,earthquake,ETH
472,us6000mkgq,2024-03-22 10:24:16.785,"7 km N of Shatoy, Russia",42.9417,45.677,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkgq,earthquake,GEO
473,us7000m8xt,2024-03-30 13:44:35.875,"13 km E of Oni, Georgia",42.5692,43.6048,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8xt,earthquake,GEO
474,us7000ma67,2024-03-30 13:50:46.786,"16 km ESE of Oni, Georgia",42.5389,43.637,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma67,earthquake,GEO
475,us6000mgb8,2024-03-02 13:47:04.304,"5 km E of Néon Monastírion, Greece",39.2352,22.3394,94.348,4.2,272,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgb8,earthquake,GRC
476,us7000m3yl,2024-03-03 23:55:14.707,"50 km W of Palaióchora, Greece",35.1745,23.1285,61.486,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yl,earthquake,GRC
477,us6000mgqe,2024-03-04 18:38:56.113,"21 km NE of Hamdibey, Turkey",39.9766,27.4383,14.82,4.3,292,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgqe,earthquake,GRC
478,us6000mgql,2024-03-04 19:18:50.144,"22 km N of Lixoúri, Greece",38.3996,20.4608,30.911,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgql,earthquake,GRC
479,us6000mgv7,2024-03-05 13:17:51.500,"32 km SE of Karpathos, Greece",35.3122,27.4777,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgv7,earthquake,GRC
480,us7000m47y,2024-03-05 22:17:30.814,"20 km NW of Itháki, Greece",38.4804,20.5342,36.764,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47y,earthquake,GRC
481,us7000m42k,2024-03-08 04:27:12.119,"13 km E of Ródos, Greece",36.4248,28.3727,62.682,4.7,343,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42k,earthquake,GRC
482,us6000mjmr,2024-03-18 18:26:14.546,"14 km SE of Kastrí, Greece",34.7527,24.2048,37.855,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjmr,earthquake,GRC
483,us6000mk6v,2024-03-21 06:16:34.939,"21 km WSW of Kastrí, Greece",34.7965,23.8528,47.101,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk6v,earthquake,GRC
484,us6000mkf2,2024-03-22 05:20:40.487,"32 km WSW of Agios Georgis, Greece",39.6534,19.3362,10.0,4.8,358,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkf2,earthquake,GRC
485,us6000mkkw,2024-03-22 19:45:33.502,"12 km W of Agía Kyriakí, Greece",39.5182,20.7394,10.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkkw,earthquake,GRC
486,us7000m8qa,2024-03-29 07:11:54.868,"29 km WNW of Filiatrá, Greece",37.2621,21.2747,43.961,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8qa,earthquake,GRC
487,us7000m8q9,2024-03-29 07:12:47.809,"30 km NW of Filiatrá, Greece",37.3286,21.3156,25.489,5.8,537,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8q9,earthquake,GRC
488,us6000mjim,2024-03-18 00:45:46.646,"120 km S of Akureyri, Iceland",64.6081,-17.7972,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjim,earthquake,GRL
489,us6000mge6,2024-03-03 03:20:29.792,"5 km E of Concepción de Ataco, El Salvador",13.8651,-89.7981,94.214,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mge6,earthquake,GTM
490,us6000miv3,2024-03-08 06:04:13.070,"56 km SSE of Champerico, Guatemala",13.8015,-91.7634,35.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miv3,earthquake,GTM
491,us7000m8p3,2024-03-29 02:09:59.847,"26 km NNW of Asan-Maina Village, Guam",13.6953,144.6188,154.434,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8p3,earthquake,GUM
492,us7000m3xl,2024-03-03 00:23:18.814,"4 km SSW of Chinameca, El Salvador",13.4609,-88.3685,182.097,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xl,earthquake,HND
493,us6000mgl7,2024-03-04 04:34:33.089,"40 km S of La Libertad, El Salvador",13.1278,-89.2942,58.68,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgl7,earthquake,HND
494,us6000mkz3,2024-03-24 14:52:19.665,"83 km NE of Savannah Bight, Honduras",16.9848,-85.2988,39.76,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkz3,earthquake,HND
495,us7000m84a,2024-03-26 18:33:17.961,"19 km S of La Libertad, El Salvador",13.3139,-89.2871,72.624,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m84a,earthquake,HND
496,us6000mirj,2024-03-14 03:06:47.902,"23 km ENE of Bileća, Bosnia and Herzegovina",42.9571,18.6952,17.448,5.4,664,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mirj,earthquake,HRV
497,us6000mfyy,2024-03-01 02:00:59.565,"22 km W of Padangsidempuan, Indonesia",1.3908,99.0655,117.302,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfyy,earthquake,IDN
498,us6000mg0u,2024-03-01 07:02:52.985,"157 km NNW of Gorontalo, Indonesia",1.7511,122.3236,475.769,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0u,earthquake,IDN
499,us6000mg0v,2024-03-01 07:06:36.257,"180 km ENE of Agats, Indonesia",-4.7608,139.56,10.0,5.2,416,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0v,earthquake,IDN
500,us6000mg5q,2024-03-01 18:39:26.377,"76 km E of Teluk Dalam, Indonesia",0.4993,98.4902,50.726,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg5q,earthquake,IDN
501,us7000m3q1,2024-03-01 20:07:44.490,"178 km N of Metinaro, Timor Leste",-6.928,125.5277,500.358,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3q1,earthquake,IDN
502,us6000mg8t,2024-03-01 23:18:01.514,"220 km NW of Tobelo, Indonesia",3.3286,126.8216,76.22,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8t,earthquake,IDN
503,us6000mg8l,2024-03-02 00:49:21.927,"Kepulauan Babar, Indonesia",-7.0029,129.4917,152.373,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8l,earthquake,IDN
504,us6000mgam,2024-03-02 10:48:44.183,"18 km SSW of Sukabumi, Indonesia",-7.0651,106.8453,62.864,4.9,370,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgam,earthquake,IDN
505,us7000m3x6,2024-03-02 11:50:59.767,"177 km ENE of Agats, Indonesia",-4.7845,139.5471,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3x6,earthquake,IDN
506,us7000m3x4,2024-03-02 16:40:54.285,"92 km S of Praya, Indonesia",-9.5417,116.2835,75.059,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3x4,earthquake,IDN
507,us6000mgct,2024-03-02 21:07:25.530,"282 km WSW of Tual, Indonesia",-6.4264,130.3297,132.632,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgct,earthquake,IDN
508,us7000m3xp,2024-03-03 01:52:11.048,"230 km ENE of Lospalos, Timor Leste",-7.41,128.7627,132.267,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xp,earthquake,IDN
509,us6000mgel,2024-03-03 04:34:40.460,"178 km ENE of Agats, Indonesia",-4.7938,139.5625,10.0,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgel,earthquake,IDN
510,us7000m3y3,2024-03-03 09:55:05.667,"134 km ENE of Tual, Indonesia",-5.3235,133.9295,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y3,earthquake,IDN
511,us7000m3y6,2024-03-03 11:38:03.616,"190 km ENE of Lospalos, Timor Leste",-7.7855,128.5598,166.018,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y6,earthquake,IDN
512,us6000mggs,2024-03-03 12:36:37.702,"24 km ENE of Parapat, Indonesia",2.7133,99.1521,174.431,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mggs,earthquake,IDN
513,us6000mgh3,2024-03-03 15:07:43.246,"111 km SSW of Pagar Alam, Indonesia",-5.0063,103.0276,63.387,5.1,400,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgh3,earthquake,IDN
514,us7000m3yd,2024-03-03 18:12:29.315,"275 km ENE of Nabire, Indonesia",-2.8658,137.9287,48.05,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yd,earthquake,IDN
515,us6000mgkc,2024-03-04 02:48:21.113,"224 km S of Bengkulu, Indonesia",-5.8279,102.179,10.0,5.2,416,green,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgkc,earthquake,IDN
516,us6000mglu,2024-03-04 06:55:13.747,"104 km SSW of Pagar Alam, Indonesia",-4.8792,102.8413,63.154,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mglu,earthquake,IDN
517,us6000mgrc,2024-03-04 21:15:20.817,"1 km NNW of Caburan, Philippines",5.9286,125.6375,188.887,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrc,earthquake,IDN
518,us6000mgsi,2024-03-05 00:45:06.633,"106 km SW of Pelabuhanratu, Indonesia",-7.5944,105.7975,27.662,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgsi,earthquake,IDN
519,us6000mgsr,2024-03-05 01:44:41.566,"105 km N of Tobelo, Indonesia",2.6737,128.1082,169.63,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgsr,earthquake,IDN
520,us6000mgta,2024-03-05 04:43:56.958,"116 km SSE of Pondaguitan, Philippines",5.4074,126.624,101.438,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgta,earthquake,IDN
521,us7000m46y,2024-03-05 05:23:19.571,"230 km WSW of Tual, Indonesia",-6.136,130.7329,131.949,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m46y,earthquake,IDN
522,us7000m47m,2024-03-05 16:52:18.931,"75 km WSW of Ternate, Indonesia",0.547,126.7492,31.448,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47m,earthquake,IDN
523,us7000m3kk,2024-03-05 21:24:56.635,"Kepulauan Babar, Indonesia",-7.056,129.5589,139.811,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3kk,earthquake,IDN
524,us6000mig6,2024-03-06 03:41:56.121,"48 km NW of Curup, Indonesia",-3.2215,102.1651,84.089,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mig6,earthquake,IDN
525,us7000m3ny,2024-03-06 13:28:58.750,"279 km W of Tual, Indonesia",-5.8465,130.2352,198.376,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ny,earthquake,IDN
526,us7000m3t3,2024-03-06 23:56:55.773,"178 km ENE of Tual, Indonesia",-4.8298,134.1503,10.0,5.2,416,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3t3,earthquake,IDN
527,us6000mimv,2024-03-07 01:16:00.985,"40 km SSE of Kupang, Indonesia",-10.5004,123.7707,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mimv,earthquake,IDN
